name	chrom	pos
P003781	7	25465929
P003782	7	25499543
P003783	7	25680910
P003784	7	25775505
P003785	7	26028396
P003786	7	26035027
P003787	7	26227855
P003788	7	26488551
P003789	7	26508621
P003790	7	27520326
P003791	7	27572233
P003792	7	28745313
P003793	7	29099952
P003794	7	29206775
P003795	7	29539278
P003796	7	30033065
P003797	7	30040865
P003798	7	30103808
P003799	7	30203422
P003800	7	30467018
P003801	7	30587332
P003802	7	31200426
P003803	7	31206313
P003804	7	31602244
P003805	7	31676275
P003806	7	31874994
P003807	7	32253199
P003808	7	32277281
P003809	7	32307324
P003810	7	32367650
P003811	7	32460233
P003812	7	32825328
P003813	7	33190591
P003814	7	33201191
P003815	7	33376779
P003816	7	33416012
P003817	7	33518649
P003818	7	33674501
P003819	7	33684991
P003820	7	33802940
P003821	7	34284977
P003822	7	34324174
P003823	7	35170906
P003824	7	35914947
P003825	7	35946021
P003826	7	36251989
P003827	7	36329427
P003828	7	36547245
P003829	7	37005260
P003830	7	37447918
P003831	7	37881714
P003832	7	37890865
P003833	7	37931481
P003834	7	38131647
P003835	7	38654084
P003836	7	38790947
P003837	7	39091288
P003838	7	39387001
P003839	7	39407632
P003840	7	39652362
P003841	7	39764943
P003842	7	39855567
P003843	7	40061717
P003844	7	40074571
P003845	7	41416853
P003846	7	41774976
P003847	7	42008429
P003848	7	42124146
P003849	7	42163542
P003850	7	42250549
P003851	7	42308951
P003852	7	43426860
P003853	7	43505075
P003854	7	43534627
P003855	7	43971990
P003856	7	44140119
P003857	7	44301664
P003858	7	44813496
P003859	7	45043812
P003860	7	45466209
P003861	7	45932226
P003862	7	46234016
P003863	7	46355343
P003864	7	46557422
P003865	7	46694520
P003866	7	48057781
P003867	7	48132166
P003868	7	48371830
P003869	7	48443788
P003870	7	48549633
P003871	7	48575489
P003872	7	48930713
P003873	7	49577991
P003874	7	50999204
P003875	7	52047849
P003876	7	52190248
P003877	7	52265138
P003878	7	52534415
P003879	7	52775956
P003880	7	52832827
P003881	7	53074399
P003882	7	53693972
P003883	7	53915850
P003884	7	54143150
P003885	7	55260535
P003886	7	55292626
P003887	7	55957859
P003888	7	56148024
P003889	7	56565915
P003890	7	63795406
P003891	7	63954791
P003892	7	64264741
P003893	7	64422660
P003894	7	64443401
P003895	7	65219246
P003896	7	65638560
P003897	7	66612443
P003898	7	67032811
P003899	7	67280255
P003900	7	67645786
P003901	7	68156614
P003902	7	68190961
P003903	7	68445075
P003904	7	68684145
P003905	7	68778193
P003906	7	68851521
P003907	7	69161095
P003908	7	69194145
P003909	7	69266079
P003910	7	69429907
P003911	7	69510532
P003912	7	69954264
P003913	7	70148486
P003914	7	70965874
P003915	7	71906122
P003916	7	73682352
P003917	7	75044630
P003918	7	75381612
P003919	7	77101532
P003920	7	77250805
P003921	7	77389188
P003922	7	77637755
P003923	7	78170588
P003924	7	78398500
P003925	7	78708536
P003926	7	79333386
P003927	7	79768978
P003928	7	79931150
P003929	7	79959389
P003930	7	80401949
P003931	7	80873627
P003932	7	81178782
P003933	7	81372346
P003934	7	81723905
P003935	7	81908393
P003936	7	82395339
P003937	7	82561688
P003938	7	82895881
P003939	7	83027841
P003940	7	83048339
P003941	7	84284115
P003942	7	84427012
P003943	7	85390679
P003944	7	85682920
P003945	7	87326125
P003946	7	87630721
P003947	7	87871763
P003948	7	87992766
P003949	7	90318056
P003950	7	90641330
P003951	7	90758236
P003952	7	90949616
P003953	7	91395035
P003954	7	91416531
P003955	7	91809759
P003956	7	92460675
P003957	7	92492398
P003958	7	92624407
P003959	7	93360885
P003960	7	93689033
P003961	7	94883836
P003962	7	95743918
P003963	7	96315905
P003964	7	96764144
P003965	7	97672828
P003966	7	97767083
P003967	7	97906925
P003968	7	98782750
P003969	7	98881199
P003970	7	98982025
P003971	7	99113505
P003972	7	99330438
P003973	7	99649919
P003974	7	99978080
P003975	7	100479811
P003976	7	100715874
P003977	7	101849396
P003978	7	101851145
P003979	7	101915662
P003980	7	102418720
P003981	7	102428840
P003982	7	102714638
P003983	7	103350337
P003984	7	104303913
P003985	7	105204085
P003986	7	105224740
P003987	7	105710085
P003988	7	107106949
P003989	7	107940173
P003990	7	107955866
P003991	7	107991567
P003992	7	108176975
P003993	7	108595568
P003994	7	108931870
P003995	7	109800360
P003996	7	111546124
P003997	7	111609878
P003998	7	111704053
P003999	7	111873391
P004000	7	113187360
P004001	7	113191256
P004002	7	113256934
P004003	7	113334059
P004004	7	113593919
P004005	7	114919755
P004006	7	117640952
P004007	7	117854471
P004008	7	118214949
P004009	7	118342860
P004010	7	118434874
P004011	7	118885625
P004012	7	119411364
P004013	7	119573529
P004014	7	120139565
P004015	7	120910002
P004016	7	121252112
P004017	7	122239360
P004018	7	123016059
P004019	7	123016428
P004020	7	123129299
P004021	7	123967990
P004022	7	125249884
P004023	7	126938834
P004024	7	126942830
P004025	7	127303150
P004026	7	127687023
P004027	7	128084145
P004028	7	128525671
P004029	7	128743124
P004030	7	130567675
P004031	7	130690107
P004032	7	131369710
P004033	7	131860935
P004034	7	132665555
P004035	7	132675948
P004036	7	132842858
P004037	7	133475873
P004038	7	134095890
P004039	7	134334391
P004040	7	134384117
P004041	7	134455276
P004042	7	134697287
P004043	7	134698388
P004044	7	134785709
P004045	7	134949686
P004046	7	135168367
P004047	7	135464498
P004048	7	135801322
P004049	7	135805119
P004050	7	135953018
P004051	7	136645021
P004052	7	136937292
P004053	7	136984858
P004054	7	137294891
P004055	7	137438030
P004056	7	137954598
P004057	7	138773056
P004058	7	139523225
P004059	7	139558554
P004060	7	140284211
P004061	7	140511133
P004062	7	140511208
P004063	7	141176988
P004064	7	141304960
P004065	7	141586455
P004066	7	141666216
P004067	7	141729628
P004068	7	142508607
P004069	7	142623357
P004070	7	143839426
P004071	7	144372655
P004072	7	144374898
P004073	7	145133371
P004074	7	145220152
P004075	7	145404152
P004076	7	145754971
P004077	7	146311185
P004078	7	147568974
P004079	7	147731740
P004080	7	147932140
P004081	7	147989522
P004082	7	148232416
P004083	7	148487329
P004084	7	149068950
P004085	7	149145139
P004086	7	149424974
P004087	7	149886187
P004088	7	149928555
P004089	7	150115228
P004090	7	150210148
P004091	7	150412317
P004092	7	150460708
P004093	7	150890806
P004094	7	150925814
P004095	7	150941721
P004096	7	151209774
P004097	7	151767475
P004098	7	152030172
P004099	7	154162380
P004100	7	154507300
P004101	7	154519606
P004102	7	154868879
P004103	7	155555753
P004104	7	155734881
P004105	7	155995315
P004106	7	156323805
P004107	7	156356045
P004108	7	156468923
P004109	7	156917461
P004110	7	157100225
P004111	7	157217055
P004112	7	157260669
P004113	7	157350840
P004114	7	157458015
P004115	7	157727292
P004116	7	158005374
P004117	7	158027993
P004118	7	158041122
P004119	7	158161501
P004120	7	158215549
P004121	8	618552
P004122	8	633110
P004123	8	849793
P004124	8	1215166
P004125	8	1293231
P004126	8	1633222
P004127	8	2113554
P004128	8	2980878
P004129	8	3158741
P004130	8	3290516
P004131	8	3451057
P004132	8	3482631
P004133	8	3656008
P004134	8	3665576
P004135	8	3736348
P004136	8	3737665
P004137	8	3929168
P004138	8	4210140
P004139	8	4266306
P004140	8	4285608
P004141	8	4450778
P004142	8	4451561
P004143	8	4807111
P004144	8	6224092
P004145	8	6246780
P004146	8	6312223
P004147	8	6460340
P004148	8	8662104
P004149	8	9247777
P004150	8	9271052
P004151	8	9305999
P004152	8	9476645
P004153	8	10377861
P004154	8	10605450
P004155	8	11083420
P004156	8	11102682
P004157	8	11154358
P004158	8	11215617
P004159	8	11232933
P004160	8	13166179
P004161	8	13244335
P004162	8	13302699
P004163	8	13369165
P004164	8	13832807
P004165	8	13958196
P004166	8	14044475
P004167	8	14089783
P004168	8	14555637
P004169	8	14607919
P004170	8	15146803
P004171	8	15238678
P004172	8	15393380
P004173	8	15770950
P004174	8	15833227
P004175	8	16034130
P004176	8	16050274
P004177	8	16650015
P004178	8	16758938
P004179	8	17026852
P004180	8	17062845
P004181	8	17063258
P004182	8	17221001
P004183	8	17382090
P004184	8	17463001
P004185	8	17501615
P004186	8	17504188
P004187	8	17548292
P004188	8	17565118
P004189	8	17630589
P004190	8	17753873
P004191	8	17809413
P004192	8	17911033
P004193	8	18020696
P004194	8	18025043
P004195	8	18194218
P004196	8	18422235
P004197	8	18446506
P004198	8	18528727
P004199	8	18536016
P004200	8	18751052
P004201	8	19739243
P004202	8	19893047
P004203	8	20871759
P004204	8	21208237
P004205	8	22095260
P004206	8	22703557
P004207	8	22892299
P004208	8	23060346
P004209	8	23229458
P004210	8	23909921
P004211	8	24550474
P004212	8	25115240
P004213	8	25280621
P004214	8	25281360
P004215	8	25489096
P004216	8	25658764
P004217	8	26018339
P004218	8	26084458
P004219	8	26909932
P004220	8	27099358
P004221	8	27112779
P004222	8	27142598
P004223	8	27406124
P004224	8	27606109
P004225	8	27787031
P004226	8	27817484
P004227	8	28156896
P004228	8	28255588
P004229	8	28282583
P004230	8	28334161
P004231	8	28409165
P004232	8	28412463
P004233	8	28712689
P004234	8	28891287
P004235	8	28901736
P004236	8	29221734
P004237	8	29513003
P004238	8	29644661
P004239	8	29660750
P004240	8	29736933
P004241	8	29827473
P004242	8	30015758
P004243	8	30040541
P004244	8	30050305
P004245	8	30087861
P004246	8	30099277
P004247	8	30112932
P004248	8	30245351
P004249	8	30282658
P004250	8	30350280
P004251	8	30402935
P004252	8	30486873
P004253	8	30503371
P004254	8	30606972
P004255	8	30867266
P004256	8	30913363
P004257	8	30932751
P004258	8	31099615
P004259	8	31447633
P004260	8	31475273
P004261	8	31582364
P004262	8	31657854
P004263	8	31779265
P004264	8	32028139
P004265	8	32277018
P004266	8	32340448
P004267	8	32377064
P004268	8	32488351
P004269	8	32499720
P004270	8	32678531
P004271	8	32841653
P004272	8	32962692
P004273	8	33086724
P004274	8	33088719
P004275	8	33125798
P004276	8	33199858
P004277	8	33410090
P004278	8	33461311
P004279	8	33761584
P004280	8	34260273
P004281	8	34339520
P004282	8	34498239
P004283	8	34672827
P004284	8	34753533
P004285	8	34775398
P004286	8	34777285
P004287	8	34875614
P004288	8	34929459
P004289	8	35374032
P004290	8	35377586
P004291	8	35441075
P004292	8	35464255
P004293	8	35532948
P004294	8	35617028
P004295	8	35693285
P004296	8	35694186
P004297	8	35798219
P004298	8	35935190
P004299	8	35966595
P004300	8	36022676
P004301	8	36129554
P004302	8	36213763
P004303	8	36220268
P004304	8	36235570
P004305	8	36921598
P004306	8	36995894
P004307	8	37052028
P004308	8	37091113
P004309	8	37124693
P004310	8	37132546
P004311	8	37211335
P004312	8	37217380
P004313	8	37336015
P004314	8	37396693
P004315	8	37399290
P004316	8	37466596
P004317	8	37487260
P004318	8	37497305
P004319	8	37551406
P004320	8	37667018
P004321	8	37701930
P004322	8	37754740
P004323	8	38167649
P004324	8	38204652
P004325	8	38251737
P004326	8	38402151
P004327	8	38525003
P004328	8	38548619
P004329	8	38559326
P004330	8	38566740
P004331	8	38608182
P004332	8	38681076
P004333	8	38787270
P004334	8	38838937
P004335	8	38936531
P004336	8	38942504
P004337	8	38949525
P004338	8	38960779
P004339	8	38982995
P004340	8	38996089
P004341	8	39173900
P004342	8	39194915
P004343	8	39203448
P004344	8	39422051
P004345	8	39429009
P004346	8	39572146
P004347	8	39698408
P004348	8	39775754
P004349	8	39873720
P004350	8	39890169
P004351	8	40163513
P004352	8	40195639
P004353	8	40203542
P004354	8	40218347
P004355	8	40240463
P004356	8	40267782
P004357	8	40327992
P004358	8	40329035
P004359	8	40356238
P004360	8	40388318
P004361	8	40525033
P004362	8	40630055
P004363	8	40696404
P004364	8	40751704
P004365	8	40811968
P004366	8	40889291
P004367	8	40892229
P004368	8	41109005
P004369	8	41311166
P004370	8	41374341
P004371	8	41549194
P004372	8	41613496
P004373	8	41637360
P004374	8	41783169
P004375	8	41810848
P004376	8	41903547
P004377	8	42004164
P004378	8	42153509
P004379	8	42224452
P004380	8	42285336
P004381	8	42299755
P004382	8	42330102
P004383	8	42356369
P004384	8	42604828
P004385	8	42789728
P004386	8	42797957
P004387	8	42806506
P004388	8	42922990
P004389	8	47460945
P004390	8	47471767
P004391	8	47902866
P004392	8	48710487
P004393	8	49320751
P004394	8	50114846
P004395	8	50188391
P004396	8	50259371
P004397	8	50312970
P004398	8	50401159
P004399	8	50599283
P004400	8	50604608
P004401	8	50853141
P004402	8	51672209
P004403	8	51862150
P004404	8	51907530
P004405	8	52188402
P004406	8	52466713
P004407	8	52579238
P004408	8	52677857
P004409	8	52844411
P004410	8	53225780
P004411	8	53408414
P004412	8	53766263
P004413	8	53933084
P004414	8	54265566
P004415	8	54581060
P004416	8	54647078
P004417	8	55035012
P004418	8	55037324
P004419	8	55286976
P004420	8	55295898
P004421	8	55306008
P004422	8	55654711
P004423	8	55654888
P004424	8	55715859
P004425	8	55894433
P004426	8	55941658
P004427	8	56421762
P004428	8	56521518
P004429	8	56597103
P004430	8	57106654
P004431	8	57347126
P004432	8	57429070
P004433	8	57466859
P004434	8	57533063
P004435	8	57556925
P004436	8	57633546
P004437	8	58133843
P004438	8	58275695
P004439	8	58427630
P004440	8	58595165
P004441	8	58822602
P004442	8	58901430
P004443	8	59254904
P004444	8	59567885
P004445	8	59593907
P004446	8	59793985
P004447	8	59798998
P004448	8	59804500
P004449	8	59875307
P004450	8	60555006
P004451	8	60813580
P004452	8	60921845
P004453	8	61016691
P004454	8	61276247
P004455	8	61705846
P004456	8	61723895
P004457	8	62011683
P004458	8	62484574
P004459	8	62517577
P004460	8	62886740
P004461	8	63026129
P004462	8	63467199
P004463	8	63643215
P004464	8	63659635
P004465	8	63800190
P004466	8	64319210
P004467	8	64434129
P004468	8	64516925
P004469	8	64683815
P004470	8	64907701
P004471	8	65272478
P004472	8	65757049
P004473	8	65915827
P004474	8	66057858
P004475	8	66244699
P004476	8	67000370
P004477	8	67207124
P004478	8	67511338
P004479	8	67760268
P004480	8	67777319
P004481	8	67828252
P004482	8	68161523
P004483	8	68326072
P004484	8	68462488
P004485	8	68657475
P004486	8	68689852
P004487	8	68979378
P004488	8	69550198
P004489	8	69728632
P004490	8	69735030
P004491	8	69852498
P004492	8	69963296
P004493	8	70055201
P004494	8	70208291
P004495	8	70250501
P004496	8	70319274
P004497	8	70816832
P004498	8	71034413
P004499	8	71046411
P004500	8	71062379
P004501	8	71338750
P004502	8	71673725
P004503	8	71902849
P004504	8	72343003
P004505	8	72622194
P004506	8	72701380
P004507	8	72709068
P004508	8	72766775
P004509	8	73156181
P004510	8	73326535
P004511	8	73420086
P004512	8	73564026
P004513	8	73863745
P004514	8	74268575
P004515	8	74450406
P004516	8	74492466
P004517	8	74722721
P004518	8	75187070
P004519	8	75332823
P004520	8	75531162
P004521	8	76755503
P004522	8	76887172
P004523	8	77174390
P004524	8	77321059
P004525	8	77538051
P004526	8	77659428
P004527	8	77864399
P004528	8	78550231
P004529	8	78624559
P004530	8	78709787
P004531	8	78884531
P004532	8	79130237
P004533	8	79261359
P004534	8	79503510
P004535	8	79630590
P004536	8	79734180
P004537	8	79908269
P004538	8	79919546
P004539	8	80046574
P004540	8	80092851
P004541	8	80368058
P004542	8	80406925
P004543	8	80481594
P004544	8	81109804
P004545	8	81140344
P004546	8	81423801
P004547	8	81520237
P004548	8	82091811
P004549	8	82146585
P004550	8	82209490
P004551	8	82214841
P004552	8	82383848
P004553	8	82498389
P004554	8	82506510
P004555	8	82595966
P004556	8	82695743
P004557	8	82864998
P004558	8	82962713
P004559	8	82977998
P004560	8	83183692
P004561	8	83670528
P004562	8	83829947
P004563	8	84136017
P004564	8	84183214
P004565	8	84553579
P004566	8	84783296
P004567	8	84962337
P004568	8	85427668
P004569	8	85482938
P004570	8	85648661
P004571	8	85803529
P004572	8	86046941
P004573	8	86114735
P004574	8	86218398
P004575	8	86285926
P004576	8	86949727
P004577	8	87124955
P004578	8	87167184
P004579	8	87780543
P004580	8	87862663
P004581	8	87994260
P004582	8	88029386
P004583	8	88545357
P004584	8	88829022
P004585	8	89038619
P004586	8	89130983
P004587	8	89259873
P004588	8	89505027
P004589	8	90022416
P004590	8	90323764
P004591	8	90327358
P004592	8	90398960
P004593	8	91021318
P004594	8	91477420
P004595	8	91510134
P004596	8	91619162
